metric,parameter,mu,mu_star,sigma,mu_star_conf
mean_thNew_10_20,Alfa,-0.11864152045065268,0.11864152045065268,0.0712979017319581,0.00814886421466053
mean_thNew_10_20,LM_min,-0.11755171377043136,0.11755171377043136,0.0659824022621497,0.007476601422279872
mean_thNew_10_20,JuvenileLeaves,-0.11464907542152249,0.11464907542152249,0.06381124839439374,0.007483160000612731
mean_thNew_10_20,thetaR,0.091967122727544,0.091967122727544,0.048379530069400996,0.005507061681826188
mean_thNew_10_20,Ks,-0.05012733504331005,0.05012733504331005,0.02512023013971578,0.0027953767595313823
mean_thNew_10_20,Rmax_LTAR,-0.037582372947534824,0.03937758435424137,0.03226015646553414,0.0033652949291519112
mean_thNew_10_20,StayGreen,-0.032421903047088835,0.032421903047088835,0.026492113602378315,0.0030687977003462374
mean_thNew_10_20,Rmax_LTIR,-0.0013966963193151945,0.00398094557796957,0.006921750270601331,0.0006653008330286855
mean_thNew_10_20,PhyllFrmTassel,-0.0015245434488292287,0.0019891782059072425,0.0029373682179002062,0.000296270831051798
mean_thNew_10_20,Diffx,-0.0008291015230942135,0.0019512257502342424,0.002943215501092552,0.00026931219326831093
mean_thNew_10_20,Diffz,-0.0007857548377310934,0.0017628667726601872,0.002714983750891969,0.0002514674582327529
mean_thNew_120_200,n,-0.9418028328533732,0.9418028328533732,0.259832644008573,0.029336224012198348
mean_thNew_120_200,thetaS,0.44082699673031206,0.44082699673031206,0.17925000158365753,0.02076291642357739
mean_thNew_120_200,thetaR,0.2623061242588395,0.2623061242588395,0.11700021243058988,0.012927968690291208
mean_thNew_120_200,LM_min,-0.06755304064451248,0.06879412422526354,0.04854966142465008,0.005278010783625646
mean_thNew_120_200,Rmax_LTAR,-0.06818898261006355,0.06818898261006355,0.03734174009134721,0.003985648460059662
mean_thNew_120_200,Alfa,-0.05797620259441428,0.05797620259441428,0.028809262877152256,0.003317506846981191
mean_thNew_120_200,StayGreen,-0.028037178804839524,0.03199855171152427,0.033336243940592376,0.0034878508061515832
mean_thNew_120_200,Ks,-0.029085918672957754,0.029085918672957754,0.014817157652994689,0.0016445722023014076
mean_thNew_120_200,JuvenileLeaves,-0.018326909344169227,0.02825881606532817,0.03180980615189021,0.0026591210534269417
mean_thNew_120_200,Rmax_LTIR,-0.000980518388778358,0.0025074516554504517,0.0035630128457514185,0.00029697129503336513
mean_thNew_120_200,Diffx,0.00026301143237090135,0.0018959837114534484,0.002864751364699533,0.0002428830784945884
mean_thNew_120_200,Diffz,0.0006031378127818648,0.0016577483390261896,0.0023620256701934244,0.00019386714129535478
mean_thNew_120_200,PhyllFrmTassel,0.00021751867653558863,0.0007412348073606668,0.0012789531655100085,0.00012033262264662818
mean_thNew_20_40,n,-0.8991397003417467,0.8991397003417467,0.3495619438097548,0.039957296807350245
mean_thNew_20_40,thetaS,0.6609408689466663,0.6609408689466663,0.29278185064949025,0.03320415356879602
mean_thNew_20_40,LM_min,-0.1483114466278296,0.1483114466278296,0.0828284795764688,0.009451697746900701
mean_thNew_20_40,JuvenileLeaves,-0.1427400709857416,0.1427400709857416,0.08138182160788654,0.009455823382048267
mean_thNew_20_40,Alfa,-0.13312258818608355,0.13312258818608355,0.08046365490118837,0.009095361063670626
mean_thNew_20_40,thetaR,0.09464385988274077,0.09464385988274077,0.05339725563317592,0.006073212327449583
mean_thNew_20_40,Rmax_LTAR,-0.04811191956997213,0.05015055592945199,0.03916839705956871,0.004101520976073217
mean_thNew_20_40,Ks,-0.043097642614790564,0.043097642614790564,0.02321099329294597,0.00256770176513175
mean_thNew_20_40,StayGreen,-0.03806690577893139,0.03806690577893139,0.031581542607233004,0.0036941528868516126
mean_thNew_20_40,Rmax_LTIR,-0.0020855798854840404,0.004612350302499156,0.008169148868160284,0.000802130303981647
mean_thNew_20_40,Diffx,-0.0009147057647690519,0.0022693944869990094,0.003406954097984776,0.00031072641369790356
mean_thNew_20_40,PhyllFrmTassel,-0.0016734987341904973,0.0021980285491839543,0.0032995503105217754,0.000342740248426016
mean_thNew_20_40,Diffz,4.026703957783027e-05,0.0018394782287751376,0.0028025520301454324,0.00024242529993523965
mean_thNew_80_120,n,-0.9245888523842548,0.9245888523842548,0.3119698073976068,0.03546875599905072
mean_thNew_80_120,thetaS,0.5608726666598759,0.5608726666598759,0.23710219010302502,0.027005360087308812
mean_thNew_80_120,thetaR,0.16843458693928276,0.16843458693928276,0.08832842973692602,0.010037796817096423
mean_thNew_80_120,LM_min,-0.12973641264736335,0.12973641264736335,0.07473738586953842,0.008565633729609964
mean_thNew_80_120,Alfa,-0.11053149793707764,0.11053149793707764,0.06053942140910229,0.006849590042681295
mean_thNew_80_120,JuvenileLeaves,-0.09095045593518837,0.09095045593518837,0.05462412371866184,0.006324732079027514
mean_thNew_80_120,Rmax_LTAR,-0.05587378178815359,0.05659752481971469,0.03415431215252564,0.0036835086717221374
mean_thNew_80_120,StayGreen,-0.04765855506176448,0.04765855506176448,0.04165889791461285,0.004869977214123157
mean_thNew_80_120,Ks,-0.03781894034097271,0.03781894034097271,0.020206460101340383,0.002269055335623491
